120
# x z 
0	4276.2
4.0286	4278
9.3808	4279
13.64	4279.1
18.704	4278.4
23.366	4278.8
28.833	4279.6
32.689	4278.2
37.983	4277.1
42.933	4276.7
46.731	4275.1
51.048	4273.8
55.939	4272.7
60.831	4271.3
65.781	4270.8
70.96	4270.8
74.701	4270.4
79.938	4269.1
85.233	4267.9
90.124	4267.5
94.959	4268.4
100.14	4269.7
103.71	4271
107.27	4272.7
112.28	4274.7
117	4275.7
121.2	4276.3
125.86	4277
131.5	4277
135.01	4276.4
142.09	4276.9
146.7	4277.2
151.19	4277.5
156.31	4277.6
161.95	4278.4
165.69	4278.4
171.33	4278
176.57	4278.1
181.17	4278.3
185.89	4278.7
191.01	4278.6
196.71	4278.2
200.62	4277.9
205.57	4277.4
210.64	4276.6
215.87	4275.3
220.53	4274.1
224.97	4273.4
229.45	4272.7
233.77	4271.6
239.07	4271.6
244.99	4271.4
249.31	4271.2
254.6	4270.9
258.92	4270.5
263.76	4270
268.24	4269.1
273.25	4268.6
278.37	4267.6
283.67	4267.1
288.27	4266.4
293.34	4266.1
297.54	4265.7
303.52	4265.3
308.36	4266.5
312.44	4267.6
317.28	4268.9
322.17	4269.7
327.23	4270
332.47	4269.5
337.19	4269.3
341.05	4269
347.89	4267.3
352.33	4266.6
356.81	4266
362.05	4265.5
366.83	4265.3
371.89	4264.7
375.98	4263.5
380.53	4263.1
385.88	4262.8
390.25	4261.3
395.14	4260.7
400.04	4260.8
405.27	4259.9
409.82	4259.4
414.83	4258.8
419.83	4258.9
423.92	4258.1
428.7	4257.4
434.22	4257.6
438.65	4257.6
442.91	4256.7
447.51	4255.5
452.69	4254.3
457.7	4253.9
462.65	4253.4
466.62	4253.1
471.69	4252.2
476.23	4251.3
480.32	4251.3
484.58	4250.8
489.12	4249.4
493.5	4247.3
497.18	4248.6
501.27	4250
505.47	4249
509.44	4246.8
513.12	4248.2
517.73	4247.6
521.58	4247.8
525.09	4250.2
530.33	4251.6
535.05	4250.2
538.33	4249.6
542.76	4248.1
546.85	4245.5
550.24	4243.7
555.13	4242.5
559.05	4243.7
1479
# a b m n rhoa  k err c
1	4	2	3	2.18128525861091e+04	2.49992237304438e+01	5.00011460776912e-02	9.82402458156547e-01
1	6	3	4	3.08710400314933e+04	1.13448703360253e+02	5.00036749232693e-02	8.97507825189384e-01
1	18	9	10	3.85744415927819e+04	1.10494862338680e+03	5.00286445785801e-02	9.34141843980516e-01
1	22	9	14	3.65990311071403e+04	3.28857231412468e+02	5.00089854081232e-02	9.86009708682141e-01
1	24	10	15	2.79208524784000e+04	3.66169340586179e+02	5.00131145473037e-02	1.02726089836221e+00
1	26	11	16	2.24152970850547e+04	3.96283377252412e+02	5.00176791490092e-02	1.07792459356293e+00
1	28	12	17	1.99655486846723e+04	4.70094618513029e+02	5.00235452892348e-02	1.09082902473499e+00
1	32	14	19	8.68067902907468e+03	5.96628375083290e+02	5.00687306111751e-02	1.14766367546042e+00
1	34	15	20	4.95103762343416e+03	6.52215552958939e+02	5.01317331037583e-02	1.20009187001061e+00
1	36	16	21	8.29926845133042e+03	6.94401388440624e+02	5.00836701924408e-02	1.28661942466607e+00
1	38	17	22	8.12818149368740e+03	7.08582512974799e+02	5.00871760200637e-02	1.34384302423404e+00
1	40	16	25	1.07828739081458e+04	4.99089870158839e+02	5.00462854220879e-02	1.25504574339654e+00
1	42	17	26	1.58484489784901e+04	5.49377998544275e+02	5.00346644645978e-02	1.24863953733631e+00
1	44	18	27	1.46059858027439e+04	6.25607727839764e+02	5.00428322837150e-02	1.23702708218474e+00
1	46	19	28	1.72689168144516e+04	7.34410660349758e+02	5.00425278938014e-02	1.18866748971897e+00
1	48	20	29	1.99324554736282e+04	8.53043636004794e+02	5.00427967159959e-02	1.09575059775736e+00
2	5	3	4	3.00384691515221e+04	3.77131969959600e+01	5.00012554966369e-02	9.86601542525623e-01
2	17	9	10	3.96922295428093e+04	8.46146743013388e+02	5.00213176924743e-02	9.47641400678492e-01
2	19	10	11	4.04982129587034e+04	1.36301854499999e+03	5.00336562639539e-02	9.78586389488649e-01
2	21	9	14	3.83801584461828e+04	2.60481892911546e+02	5.00067868894621e-02	1.01336215311712e+00
2	23	10	15	3.00419989173758e+04	3.07620420743772e+02	5.00102396788439e-02	1.04274020134797e+00
2	25	11	16	2.37284811877880e+04	3.38659084432451e+02	5.00142722613282e-02	1.06947426593239e+00
2	27	12	17	2.00910517949730e+04	4.07437304302207e+02	5.00202795407856e-02	1.08570722043820e+00
2	29	13	18	1.43173076600605e+04	4.64563730636506e+02	5.00324477018771e-02	1.12353526109336e+00
2	31	14	19	1.03616710251891e+04	5.25769686500246e+02	5.00507417852991e-02	1.15377143039357e+00
2	33	15	20	8.73633676730594e+03	5.75850121529015e+02	5.00659143685582e-02	1.20656978785979e+00
2	35	16	21	5.75193960285284e+03	6.31741678614131e+02	5.01098310695580e-02	1.28664424715611e+00
2	37	17	22	8.44965533804426e+03	6.33257388121669e+02	5.00749447596129e-02	1.35212615697582e+00
2	39	18	23	8.41901965408403e+03	7.37887516296803e+02	5.00876453015452e-02	1.39778744836299e+00
2	41	17	26	1.18580718595893e+04	4.95828922818718e+02	5.00418136210245e-02	1.24927561372638e+00
2	43	18	27	1.62882161745015e+04	5.71443699436015e+02	5.00350832585542e-02	1.23893247632549e+00
2	45	19	28	1.53610477649898e+04	6.70482949358184e+02	5.00436482562659e-02	1.19334307662132e+00
2	47	20	29	1.80250913180397e+04	7.83492149899578e+02	5.00434667506575e-02	1.10573642309667e+00
